en,fr,it,de,es,ko,kana
"I’m known as the Day Care Man. I help take care of the precious Pokémon of Trainers like you. If you’d like us to raise a Pokémon for you, have a word with my wife.","Je travaille à la Pension Pokémon. Ici, nous nous occupons des précieux Pokémon de nos amis Dresseurs. Si tu veux nous confier un ou plusieurs Pokémon, adresse-toi à la patronne.","Sono il proprietario della Pensione. Qui aiutiamo gli Allenatori a prendersi cura dei loro preziosi amici. Se vuoi affidarci i tuoi Pokémon, rivolgiti a mia moglie.","Ich bin der Pensionsleiter. Ich kümmere mich um die wertvollen Pokémon der Trainer. Wenn wir eins deiner Pokémon für dich aufziehen sollen, dann sprich bitte mit meiner Frau.","Soy uno de los Encargados de la Guardería Pokémon. Aquí cuidamos de los Pokémon de algunos Entrenadores. Si quieres que nos ocupemos de alguno, habla con mi mujer.",나는 키우미집 할아버지라네 여기서 모두의 소중한 포켓몬을 돌보구 있구먼 뭔가 키우고 싶다면 할머니에게 부탁하구려,わしは　そだてや　じいさんじゃ ここで　みんなの　だいじな　ポケモンの めんどうを　みて　おるのじゃよ なにか　そだてて　ほしければ ばあさんに　たのんで　おくれ
"Why, you again! Good to see you back. Your [VAR PKNAME(0000)]’s doing fine.","Ah, c’est toi ! Quel plaisir de te voir. [VAR PKNAME(0000)] va très bien.","Ah, sei tu! Sono felice di vederti! [VAR PKNAME(0000)] cresce proprio bene!","Ach, du bist es! Schön, dich zu sehen! Deinem [VAR PKNAME(0000)] geht es sehr gut.",Me alegro de que hayas venido. A [VAR PKNAME(0000)] le va muy bien.,오오 자네구먼! 잘 왔네 [VAR PKNAME(0000)][VAR 1900(0001)] 잘 있구먼,おお　あんたか！　よくきたな [VAR PKNAME(0000)]は　げんきじゃぞ
Good to see you back! Your [VAR PKNICK(0000)] and your [VAR PKNICK(0001)] are doing just fine. Those two seem to get along like a house on fire.,"Ah, c’est toi ! [VAR PKNICK(0000)] et [VAR PKNICK(0001)] sont en pleine forme ! Ils ont l’air de très bien s’entendre.","Ah, sei tu! Sono felice di vederti! [VAR PKNICK(0000)] e [VAR PKNICK(0001)] crescono proprio bene! Vanno d’amore e d’accordo.","Schön, dich zu sehen! Deinem [VAR PKNICK(0000)] und deinem [VAR PKNICK(0001)] geht es gut! Die beiden scheinen sich sehr zu mögen.","¡Ah, eres tú! Me alegro de verte. [VAR PKNICK(0000)] y [VAR PKNICK(0001)] están estupendamente. Diría que se llevan fenomenal.",잘 왔구먼! [VAR PKNICK(0000)][VAR 1900(0004)] [VAR PKNICK(0001)][VAR 1900(0001)] 잘 있네! 2마리는 사이가 아주 좋은 것 같구먼!,よくきたな！ [VAR PKNICK(0000)]と [VAR PKNICK(0001)]は　げんきじゃぞ！ ２ひきの　なかは とっても　よいようじゃな
Good to see you back! Your [VAR PKNICK(0000)] and your [VAR PKNICK(0001)] are doing just fine. Those two seem peaceable enough toward each other.,"Ah, c’est toi ! [VAR PKNICK(0000)] et [VAR PKNICK(0001)] sont en pleine forme ! Ils ont l’air de s’entendre.","Ah, sei tu! Sono felice di vederti! [VAR PKNICK(0000)] e [VAR PKNICK(0001)] crescono proprio bene! E di solito vanno d’accordo.","Schön, dich zu sehen! Deinem [VAR PKNICK(0000)] und deinem [VAR PKNICK(0001)] geht es gut! Die beiden scheinen sich zu vertragen.","¡Ah, eres tú! Me alegro de verte. [VAR PKNICK(0000)] y [VAR PKNICK(0001)] están estupendamente. Diría que se llevan bastante bien.",잘 왔구먼! [VAR PKNICK(0000)][VAR 1900(0004)] [VAR PKNICK(0001)][VAR 1900(0001)] 잘 있네! 2마리는 사이가 그럭저럭인 것 같구먼,よくきたな！ [VAR PKNICK(0000)]と [VAR PKNICK(0001)]は　げんきじゃぞ！ ２ひきの　なかは まずまずの　ようじゃな
"Good to see you back! Your [VAR PKNICK(0000)] and your [VAR PKNICK(0001)] are doing just fine. But I have to say, those two don’t seem to like each other all that much.","Ah, c’est toi ! [VAR PKNICK(0000)] et [VAR PKNICK(0001)] sont en pleine forme ! Mais ils ont l’air de ne pas trop s’apprécier.","Ah, sei tu! Sono felice di vederti! [VAR PKNICK(0000)] e [VAR PKNICK(0001)] crescono proprio bene... Ma non vanno molto d’accordo.","Schön, dich zu sehen! Deinem [VAR PKNICK(0000)] und deinem [VAR PKNICK(0001)] geht es gut! Die beiden mögen sich aber nicht sehr.","¡Ah, eres tú! Me alegro de verte. [VAR PKNICK(0000)] y [VAR PKNICK(0001)] están estupendamente. Aunque no parece que se compenetren mucho.",잘 왔구먼! [VAR PKNICK(0000)][VAR 1900(0004)] [VAR PKNICK(0001)][VAR 1900(0001)] 잘 있네! 2마리의 사이가 좋진 않지만...,よくきたな！ [VAR PKNICK(0000)]と [VAR PKNICK(0001)]は　げんきじゃな！ ２ひきの　なかは あんまり　よくないがな……
"Good to see you back! Your [VAR PKNICK(0000)] and your [VAR PKNICK(0001)] are doing just fine. Those two would really rather play with other Pokémon, though, and not each other.","Ah, c’est toi ! [VAR PKNICK(0000)] et [VAR PKNICK(0001)] sont en pleine forme ! Mais ils ont tendance à jouer avec d’autres Pokémon plutôt qu’entre eux.","Ah, sei tu! Sono felice di vederti! [VAR PKNICK(0000)] e [VAR PKNICK(0001)] crescono proprio bene... Ma preferiscono giocare con gli altri Pokémon piuttosto che tra di loro.","Schön, dich zu sehen! Deinem [VAR PKNICK(0000)] und deinem [VAR PKNICK(0001)] geht es gut! Die beiden spielen aber lieber mit anderen Pokémon und nicht so gerne miteinander.","¡Ah, eres tú! Me alegro de verte. [VAR PKNICK(0000)] y [VAR PKNICK(0001)] están estupendamente. Pero me temo que no les gusta jugar entre ellos y prefieren la compañía de otros Pokémon.",잘 왔구먼! [VAR PKNICK(0000)][VAR 1900(0004)] [VAR PKNICK(0001)][VAR 1900(0001)] 잘 있네! 비록 2마리는 서로 다른 포켓몬과 놀고 있지만...,よくきたな！ [VAR PKNICK(0000)]と [VAR PKNICK(0001)]は　げんきじゃぞ！ ２ひきは　おたがいに　ちがう ポケモンと　あそんでいるがな……
"Ah! You’re back! We were raising your Pokémon and, me oh my, were we surprised! While we were caring for it, your Pokémon somehow found an Egg! Don’t know where it might’ve come from, but your Pokémon ended up with it. You’ll be wanting it, won’t you?","Ah, c’est toi ! On a eu une surprise en élevant tes Pokémon ! Tout d’un coup, voilà que l’un d’entre eux s’est ramené avec un Œuf ! On ne sait pas où il l’a trouvé, mais c’est le sien. Tu comptes l’emporter, n’est-ce pas ?","Ah, sei tu! Stavamo allevando i tuoi Pokémon e a un certo punto... Sorpresa! Ecco che salta fuori un Uovo! Nessuno si è accorto di niente, è spuntato all’improvviso! Vuoi prenderlo tu, vero?","Ach, du bist es! Wir haben uns hier fleißig um deine Pokémon gekümmert und dabei plötzlich etwas Tolles gefunden: ein Pokémon-Ei! Wir sind selbst ratlos, wo es hergekommen sein könnte. Irgendwann hatten es deine Pokémon einfach... Möchtest du es an dich nehmen?","Ah, eres tú. ¿Sabes? Nos hemos llevado una sorpresa con los Pokémon que confiaste a nuestro cuidado. ¡Uno de ellos llevaba consigo un Huevo! Si te soy sincero, no sé de dónde lo habrá sacado, pero digo yo que lo querrás, ¿a que sí?",오오! 자네구먼 맡고 있던 포켓몬을 키우고 있었더니... 글쎄! 포켓몬이 알을 가지고 있었지 뭔가! 어디서 가져왔는지 모르겠지만 자네의 포켓몬이 가지고 있던 알이네 역시 갖고 싶겠지?,おお！　あんたか あずかっていた　ポケモンを そだてていたら……なんと！ ポケモンが　タマゴを もっておったんじゃ！ どこから　もってきたか　わからんが あんたの　ポケモンが　もってたんじゃ やっぱり　ほしいじゃろ？
[VAR TRNAME(0000)] received the Egg from the Day Care Man.,L’Hôte de la Pension Pokémon donne l’Œuf à [VAR TRNAME(0000)].,[VAR TRNAME(0000)] riceve l’Uovo dal proprietario della Pensione!,[VAR TRNAME(0000)] erhält das Ei vom Pensionsleiter.,El Encargado de la Guardería Pokémon le ha dado el Huevo a [VAR TRNAME(0000)].,[VAR TRNAME(0000)][VAR 1900(0001)] 키우미집 할아버지에게 알을 받았다!,[VAR TRNAME(0000)]は　そだてや　じいさんから タマゴを　もらった！
Be sure you take good care of it!,Prends-en bien soin !,Abbine cura!,Kümmere dich gut darum!,"¡Cuídalo bien, por favor!",소중하게 키우게!,だいじに　そだてなさいよ！
You’ve got no room for an Egg now... Come back when you’ve made some space.,"Tu n’as pas de place, on dirait… Reviens plus tard.",La tua squadra è al completo. Torna quando avrai più spazio.,"Sieht nicht so aus, als ob du Platz für ein Ei hättest... Komm wieder, wenn du etwas Platz geschaffen hast!",No tienes suficiente sitio en tu equipo. Vuelve cuando tengas espacio.,포켓몬을 더 이상 지닐 수 없구먼... 지니고 있는 포켓몬을 정리하고 다시 와 주구려,てもちが　いっぱいの　ようじゃな… てもちを　せいりしてから　またきなさい
